order_date,requested_delivery_date,Customer Country Code,Product Code,Description,order_type,Customer Order Code,value,Curr,items,Route
29.12.2010,01.11.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200609056,2202.75,RUB,5,RU0001
11.01.2011,01.08.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200610936,123.2,CHF,7,CH0001
14.01.2011,05.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200611891,16,CHF,1,CH0001
17.01.2011,01.08.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200612759,105.6,CHF,6,CH0001
18.01.2011,01.11.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200612942,2153.25,RUB,5,RU0001
19.01.2011,25.08.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200613142,55.29,CHF,3,CH0001
07.01.2011,15.09.2011,SI,L12136100,Parka Outdoor Lifestyle STD,VO,3200613525,60.42,EUR,6,SI0001
07.01.2011,15.09.2011,SI,L12136100,Parka Outdoor Lifestyle STD,VO,3200613526,60.42,EUR,6,SI0001
07.01.2011,15.09.2011,SI,L12136100,Parka Outdoor Lifestyle STD,VO,3200613532,60.42,EUR,6,SI0001
07.01.2011,15.09.2011,SI,L12136100,Parka Outdoor Lifestyle STD,VO,3200613534,60.42,EUR,6,SI0001
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613548,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613551,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613552,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613553,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613572,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613573,70.49,EUR,7,AT0003
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613574,60.42,EUR,6,CZ0002
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613575,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613576,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613577,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613578,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613579,70.49,EUR,7,AT0003
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613580,60.42,EUR,6,CZ0002
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613581,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613582,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613583,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613585,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613586,70.49,EUR,7,AT0003
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613589,60.42,EUR,6,CZ0002
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613592,60.42,EUR,6,CZ0002
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613595,60.42,EUR,6,CZ0002
07.01.2011,15.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200613599,60.42,EUR,6,CZ0002
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613630,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613631,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613632,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613633,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613634,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613635,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613637,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613638,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613639,80.56,EUR,8,AT0003
07.01.2011,01.08.2011,RO,L12136100,Parka Outdoor Lifestyle STD,VO,3200613698,60.42,EUR,6,RO1001
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613719,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613720,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613721,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613725,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613726,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613727,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613728,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613730,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613731,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613732,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613734,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613735,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613737,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613738,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613739,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613740,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613741,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613743,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613745,70.49,EUR,7,AT0003
07.01.2011,01.08.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200613746,70.49,EUR,7,AT0003
20.01.2011,05.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200613823,16,CHF,1,CH0001
21.01.2011,07.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200614017,70.4,CHF,4,CH0001
21.01.2011,07.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200614019,16,CHF,1,CH0001
25.01.2011,04.08.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200615738,54.71,CHF,3,CH0001
01.02.2011,01.10.2011,DK,L12136100,Parka Outdoor Lifestyle STD,VO,3200618391,360,DKK,3,DK01FR
03.02.2011,01.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200619293,31.12,EUR,3,DE0005
04.02.2011,19.09.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200619597,42.84,EUR,4,AT0003
11.02.2011,15.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200622816,0.23,EUR,2,DE0005
14.02.2011,01.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200624141,55,CHF,3,CH0001
16.02.2011,01.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200625402,62.93,EUR,6,DE0005
17.02.2011,01.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200627098,62.93,EUR,6,DE0005
17.02.2011,01.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200627100,171,EUR,20,DE0005
20.02.2011,01.08.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200628042,108,CHF,6,CH0001
23.02.2011,03.10.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200629913,0,EUR,\N,AT0003
24.02.2011,12.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200630462,0,CHF,\N,CH0001
25.02.2011,15.09.2011,DE,L12136100,Parka Outdoor Lifestyle STD,VO,3200631467,8.55,EUR,1,DE0005
28.02.2011,15.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200633089,-0.03,CHF,\N,CH0001
02.03.2011,11.11.2011,AT,L12136100,Parka Outdoor Lifestyle STD,VO,3200634260,53.55,EUR,5,AT0003
21.03.2011,01.09.2011,CH,L12136100,Parka Outdoor Lifestyle STD,VO,3200644392,0,CHF,\N,FR01CH
02.04.2011,01.09.2011,FR,L12136100,Parka Outdoor Lifestyle STD,VO,3200658523,0,EUR,\N,FR0001
08.03.2011,01.10.2011,SK,L12136100,Parka Outdoor Lifestyle STD,VO,3200700681,0,EUR,\N,1
08.03.2011,01.10.2011,SK,L12136100,Parka Outdoor Lifestyle STD,VO,3200700700,0,EUR,\N,1
09.03.2011,05.09.2011,SK,L12136100,Parka Outdoor Lifestyle STD,VO,3200700738,0,EUR,\N,1
07.03.2011,05.09.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200701398,0,CZK,\N,FR01CZ
02.02.2011,01.08.2011,PL,L12136100,Parka Outdoor Lifestyle STD,VO,3200702365,210.7,PLN,5,1
11.04.2011,03.10.2011,CZ,L12136100,Parka Outdoor Lifestyle STD,VO,3200702583,0,EUR,\N,FR01CZ
03.03.2011,15.10.2011,BY,L12136100,Parka Outdoor Lifestyle STD,VO,3200703945,23.4,EUR,3,FR02BY
14.02.2011,15.10.2011,BY,L12136100,Parka Outdoor Lifestyle STD,VO,3200704018,46.8,EUR,6,FR02BY
14.02.2011,01.09.2011,CY,L12136100,Parka Outdoor Lifestyle STD,VO,3200704057,62.4,EUR,8,FR02KZ
15.02.2011,01.10.2011,RO,L12136100,Parka Outdoor Lifestyle STD,VO,3200704110,117,EUR,15,FR02RO
15.02.2011,01.09.2011,RO,L12136100,Parka Outdoor Lifestyle STD,VO,3200704112,78,EUR,10,FR02RO
25.07.2011,15.09.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200717006,3361.05,RUB,7,RU0001
11.08.2011,15.09.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200727842,3083.85,RUB,7,RU0001
12.08.2011,30.08.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200729390,8108.1,RUB,18,RU0001
06.09.2011,30.09.2011,RU,L12136100,Parka Outdoor Lifestyle STD,VO,3200745327,2227.5,RUB,5,RU0001
06.07.2011,30.04.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200708506,0,RUB,\N,RU0001
07.07.2011,30.06.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200709051,5755.2,RUB,12,RU0001
08.07.2011,15.05.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200709494,0,RUB,\N,RU0001
11.07.2011,30.06.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200710711,2479.75,RUB,5,RU0001
11.07.2011,30.05.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200710734,0,RUB,\N,RU0001
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200711439,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200711449,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200711490,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711491,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711492,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711494,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711495,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711496,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711497,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711498,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200711499,0,EUR,\N,FI0003
21.07.2011,16.03.2012,DE,L12916800,Parka Outdoor Lifestyle STD,VO,3200715214,40.97,EUR,4,FR01DE
25.07.2011,02.04.2012,DE,L12916800,Parka Outdoor Lifestyle STD,VO,3200716868,33.03,EUR,3,FR01DE
26.07.2011,01.03.2012,SK,L12916800,Parka Outdoor Lifestyle STD,VO,3200716933,14.1,EUR,1,1
26.07.2011,16.04.2012,PT,L12916800,Parka Outdoor Lifestyle STD,VO,3200717446,0,EUR,\N,PT0001
26.07.2011,05.03.2012,FI,L12916800,Parka Outdoor Lifestyle STD,VO,3200717532,103.44,EUR,10,FI01FR
27.07.2011,15.03.2012,CZ,L12916800,Parka Outdoor Lifestyle STD,VO,3200717848,301,CZK,1,FR01CZ
27.07.2011,21.04.2012,FR,L12916800,Parka Outdoor Lifestyle STD,VO,3200718083,123.23,EUR,11,FR0001
28.07.2011,15.04.2012,CZ,L12916800,Parka Outdoor Lifestyle STD,VO,3200718674,315,CZK,1,FR01CZ
29.07.2011,01.03.2012,PL,L12916800,Parka Outdoor Lifestyle STD,VO,3200719095,231.98,PLN,5,1
29.07.2011,10.04.2012,FR,L12916800,Parka Outdoor Lifestyle STD,VO,3200719140,61.1,EUR,5,FR0001
01.08.2011,30.05.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200720970,0,RUB,\N,RU0001
02.08.2011,01.03.2012,PL,L12916800,Parka Outdoor Lifestyle STD,VO,3200721404,672.98,PLN,14,1
05.08.2011,01.04.2012,RO,L12916800,Parka Outdoor Lifestyle STD,VO,3200723950,32,EUR,4,FR02RO
05.08.2011,01.05.2012,RO,L12916800,Parka Outdoor Lifestyle STD,VO,3200723952,32,EUR,4,FR02RO
08.08.2011,15.03.2012,CH,L12916800,Parka Outdoor Lifestyle STD,VO,3200725635,90.32,CHF,4,FR01CH
11.08.2011,02.03.2012,US,L12916800,Parka Outdoor Lifestyle STD,VO,3200727147,30,EUR,4,FR02UA
13.08.2011,01.03.2012,DE,L12916800,Parka Outdoor Lifestyle STD,VO,3200729516,83.67,EUR,8,FR01DE
24.08.2011,01.04.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200737494,43.46,EUR,4,IT0000
24.08.2011,01.04.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200737499,43.46,EUR,4,IT0000
31.08.2011,01.04.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200741969,112,EUR,10,IT0000
02.09.2011,30.05.2012,RU,L12916800,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,05.03.2012,CH,L12916800,Parka Outdoor Lifestyle STD,VO,3200743290,20.4,CHF,1,FR01CH
02.09.2011,02.05.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200743540,50.96,EUR,4,IT0000
05.09.2011,12.03.2012,PT,L12916800,Parka Outdoor Lifestyle STD,VO,3200744877,0,EUR,\N,PT0001
07.09.2011,01.03.2012,NL,L12916800,Parka Outdoor Lifestyle STD,VO,3200746036,87.84,EUR,7,FR01NL
07.09.2011,01.03.2012,NL,L12916800,Parka Outdoor Lifestyle STD,VO,3200746037,87.84,EUR,7,FR01NL
07.09.2011,01.03.2012,NL,L12916800,Parka Outdoor Lifestyle STD,VO,3200746038,125.49,EUR,10,FR01NL
07.09.2011,01.03.2012,NL,L12916800,Parka Outdoor Lifestyle STD,VO,3200746040,238.43,EUR,19,FR01NL
12.09.2011,01.03.2012,FR,L12916800,Parka Outdoor Lifestyle STD,VO,3200748450,73.32,EUR,6,FR0001
13.09.2011,01.03.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200749440,56,EUR,5,IT0000
23.09.2011,01.06.2012,FR,L12916800,Parka Outdoor Lifestyle STD,VO,3200757202,0,EUR,\N,FR0001
06.10.2011,02.05.2012,FR,L12916800,Parka Outdoor Lifestyle STD,VO,3200766158,48.88,EUR,4,FR0001
19.10.2011,01.03.2012,ES,L12916800,Parka Outdoor Lifestyle STD,VO,3200773513,12.56,EUR,1,SP0003
20.10.2011,01.03.2012,IT,L12916800,Parka Outdoor Lifestyle STD,VO,3200774346,59.5,EUR,5,IT0000
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200813327,107.1,EUR,10,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200813743,53.55,EUR,5,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200814157,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200817879,74.97,EUR,7,FR01SI
13.07.2011,01.03.2012,SI,L12916800,Parka Outdoor Lifestyle STD,VO,3200819181,64.26,EUR,6,FR01SI
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819182,107.1,EUR,10,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819184,107.1,EUR,10,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819186,107.1,EUR,10,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819187,128.6,EUR,10,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819196,128.52,EUR,12,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819201,128.52,EUR,12,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819206,128.52,EUR,12,FI0003
13.07.2011,01.03.2012,HR,L12916800,Parka Outdoor Lifestyle STD,VO,3200819210,107.1,EUR,10,FI0003
22.06.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200696921,105.6,CHF,5,FR01CH
22.06.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200696924,76.78,CHF,4,FR01CH
01.07.2011,19.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200700302,87.53,CHF,4,FR01CH
01.07.2011,15.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200700307,144.48,CHF,7,FR01CH
06.07.2011,01.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200708492,63.41,EUR,6,FR01DE
06.07.2011,30.04.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200708506,0,RUB,\N,RU0001
06.07.2011,30.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200708525,4578,RUB,10,RU0001
07.07.2011,30.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200709051,5755.2,RUB,12,RU0001
07.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200709247,84.48,CHF,4,FR01CH
07.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200709249,198.24,CHF,10,FR01CH
08.07.2011,15.05.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200709352,0,RUB,\N,RU0001
11.07.2011,30.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200710610,0,RUB,\N,RU0001
11.07.2011,30.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200710711,2479.75,RUB,5,RU0001
11.07.2011,30.05.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200710734,0,RUB,\N,RU0001
12.07.2011,01.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200711280,61.46,EUR,6,FR01DE
12.07.2011,12.06.2012,FR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711299,50.92,EUR,4,FR0001
13.07.2011,01.03.2012,SI,L12916900,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916900,Parka Outdoor Lifestyle STD,VO,3200711458,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200711464,44.04,EUR,4,FR01DE
13.07.2011,01.03.2012,SI,L12916900,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916900,Parka Outdoor Lifestyle STD,VO,3200711478,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,SI,L12916900,Parka Outdoor Lifestyle STD,VO,3200711490,0,EUR,\N,FR01SI
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711491,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711492,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711494,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711495,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711496,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711497,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711498,0,EUR,\N,FI0003
13.07.2011,01.03.2012,HR,L12916900,Parka Outdoor Lifestyle STD,VO,3200711499,0,EUR,\N,FI0003
13.07.2011,01.03.2012,NL,L12916900,Parka Outdoor Lifestyle STD,VO,3200711597,72.73,EUR,6,FR01NL
14.07.2011,30.05.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200711758,0,RUB,\N,RU0001
15.07.2011,30.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200712250,2943,RUB,6,RU0001
15.07.2011,01.03.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200712320,40.05,EUR,3,1
18.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200713416,198.72,CHF,9,FR01CH
18.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200713477,63.36,CHF,3,FR01CH
18.07.2011,02.04.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200713531,64.5,EUR,5,1
19.07.2011,02.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200714002,62.75,EUR,6,FR01DE
20.07.2011,30.05.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200714236,0,RUB,\N,RU0001
21.07.2011,01.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200715212,8.51,EUR,1,FR01DE
21.07.2011,16.03.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200715214,30.73,EUR,3,FR01DE
21.07.2011,01.03.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200715243,0,EUR,\N,1
26.07.2011,01.03.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200716933,14.1,EUR,1,1
25.07.2011,01.03.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200716945,51,EUR,4,1
25.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200717013,126.72,CHF,6,FR01CH
26.07.2011,05.03.2012,FI,L12916900,Parka Outdoor Lifestyle STD,VO,3200717532,103.44,EUR,10,FI01FR
05.08.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200717593,67.05,CHF,3,FR01CH
26.07.2011,01.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200717595,40.8,CHF,2,FR01CH
27.07.2011,21.04.2012,FR,L12916900,Parka Outdoor Lifestyle STD,VO,3200718083,123.23,EUR,11,FR0001
28.07.2011,07.06.2012,CZ,L12916900,Parka Outdoor Lifestyle STD,VO,3200718674,315,CZK,1,FR01CZ
28.07.2011,08.03.2012,CH,L12916900,Parka Outdoor Lifestyle STD,VO,3200718805,84.48,CHF,4,FR01CH
28.07.2011,01.05.2012,DE,L12916900,Parka Outdoor Lifestyle STD,VO,3200718896,206.7,EUR,26,FR01DE
29.07.2011,01.03.2012,PL,L12916900,Parka Outdoor Lifestyle STD,VO,3200719095,231.98,PLN,5,1
29.07.2011,10.04.2012,FR,L12916900,Parka Outdoor Lifestyle STD,VO,3200719140,61.1,EUR,5,FR0001
29.07.2011,15.06.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200719165,0,RUB,\N,RU0001
01.08.2011,30.05.2012,RU,L12916900,Parka Outdoor Lifestyle STD,VO,3200720970,0,RUB,\N,RU0001
01.08.2011,27.03.2012,PL,L12916900,Parka Outdoor Lifestyle STD,VO,3200720980,0,PLN,\N,1
01.08.2011,06.03.2012,FI,L12916900,Parka Outdoor Lifestyle STD,VO,3200721018,62.07,EUR,6,FI01FR
02.08.2011,01.05.2012,SK,L12916900,Parka Outdoor Lifestyle STD,VO,3200721392,79.2,EUR,6,1
02.08.2011,09.04.2012,PL,L12916900,Parka Outdoor Lifestyle STD,VO,3200721407,185.6,PLN,4,1
02.08.2011,01.03.2012,GB,L12916900,Parka Outdoor Lifestyle STD,VO,3200721638,45.4,GBP,4,GB0005
02.08.2011,01.03.2012,FR,L12916900,Parka Outdoor Lifestyle STD,VO,3200721835,12.73,EUR,1,FR0001
02.08.2011,01.03.2012,AT,L12916900,Parka Outdoor Lifestyle STD,VO,3200721877,76.65,EUR,6,AT0003
